station,DateTime,BatteryVoltage_max,BatteryVoltage_min,BatteryVoltage_mean,Humidity_max,Humidity_min,Humidity_mean,Rain_sum,Rain_max,Rain_min,Rain_mean,Temperature_max,Temperature_min,Temperature_mean,rain_stuck,batt_error,temp_error,humid_error,rain_error,error_state,error_label,error_color,kmeans_AE_labels,kmeans_tsne_labels,kmeans_umap_labels
CM-LS-002,2014-01-01,15.1,12.7,13.108680555555557,88.6,46.0,77.83576388888889,55.0,2.4,0.2,2.2916666666666665,27.3,13.3,18.66423611111111,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-02,15.2,12.7,13.141666666666667,88.5,51.6,78.32777777777777,42.0,2.4,0.0,1.75,28.6,13.4,19.76493055555555,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-03,15.2,12.7,13.171527777777778,88.5,44.8,77.73680555555558,47.8,2.4,0.0,1.9916666666666665,31.1,14.7,20.928125,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-04,15.3,12.7,13.183680555555556,88.5,55.2,78.57777777777778,38.39999999999999,2.4,0.0,1.5999999999999999,29.2,14.7,20.946875000000002,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-05,14.9,12.7,13.118749999999999,89.5,58.4,81.646875,44.8,2.4,0.0,1.8666666666666665,28.7,16.0,20.958680555555556,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-01-06,15.3,12.7,13.16388888888889,90.2,50.3,78.9517361111111,42.0,2.4,0.0,1.75,30.2,15.4,21.214583333333334,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-07,15.2,12.7,13.148263888888888,89.6,40.6,75.14687500000001,41.0,2.4,0.0,1.7083333333333333,30.1,14.6,20.900347222222223,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-08,15.3,12.7,13.165972222222223,89.2,41.2,75.45347222222222,0.2,0.2,0.0,0.008333333333333333,29.6,13.2,19.90625,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-09,15.4,12.6,13.14375,88.7,45.4,75.234375,45.599999999999994,2.4,0.0,1.8999999999999997,29.8,13.0,20.061458333333334,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-10,15.3,12.7,13.164583333333333,88.6,54.2,77.58437499999998,39.0,2.4,0.0,1.625,29.1,15.0,20.851736111111112,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-11,15.4,12.7,13.175694444444444,89.0,32.1,75.34722222222223,0.2,0.2,0.0,0.008333333333333333,31.2,15.9,21.40173611111111,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-12,15.3,12.7,13.18263888888889,88.3,45.6,74.62291666666667,0.0,0.0,0.0,0.0,29.2,13.9,20.322222222222223,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-13,15.4,12.7,13.184722222222222,88.1,43.7,74.55277777777776,40.599999999999994,2.4,0.0,1.6916666666666664,28.9,14.1,20.216319444444444,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-14,15.0,12.7,13.119444444444447,88.3,49.7,77.25347222222223,35.8,2.4,0.0,1.4916666666666665,27.3,14.5,19.346874999999997,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-01-15,15.1,12.7,13.143055555555556,88.6,46.2,76.30347222222223,0.2,0.2,0.0,0.008333333333333333,27.4,13.6,18.996180555555558,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-16,15.3,12.6,13.184027777777779,88.9,45.8,75.99340277777777,39.599999999999994,2.4,0.0,1.6499999999999997,27.2,12.8,18.723263888888887,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-17,15.3,12.7,13.178819444444445,88.9,45.0,74.68819444444445,42.199999999999996,2.4,0.0,1.758333333333333,27.9,12.7,19.17673611111111,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-18,15.2,12.7,13.136805555555556,88.5,48.4,72.853125,0.2,0.2,0.0,0.008333333333333333,28.3,14.3,19.60763888888889,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-19,15.0,12.7,13.140625,86.6,41.7,69.98680555555555,0.0,0.0,0.0,0.0,26.0,13.7,18.490972222222226,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-01-20,15.1,12.6,13.171527777777778,88.4,43.8,74.1204861111111,0.0,0.0,0.0,0.0,27.2,11.1,17.99791666666667,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-21,15.0,12.7,13.18923611111111,87.4,39.1,69.86597222222223,0.0,0.0,0.0,0.0,26.3,13.4,19.052777777777777,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-01-22,15.3,12.6,13.192708333333334,87.3,41.8,71.68125,0.0,0.0,0.0,0.0,26.0,10.8,17.13576388888889,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-23,15.4,12.6,13.188541666666667,87.6,17.7,66.40833333333333,0.0,0.0,0.0,0.0,29.4,9.0,16.63888888888889,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-24,15.2,12.6,13.20451388888889,86.1,38.4,70.27048611111111,0.0,0.0,0.0,0.0,26.8,9.1,16.72083333333333,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-25,15.4,12.6,13.182638888888889,86.0,41.7,72.02465277777777,36.599999999999994,2.4,0.0,1.5249999999999997,30.0,10.9,18.695486111111112,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-26,15.1,12.7,13.194097222222224,85.8,40.0,71.02708333333334,41.39999999999999,2.4,0.0,1.7249999999999999,29.5,12.9,19.770833333333332,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-27,15.2,12.7,13.198958333333334,85.6,33.8,70.67465277777778,0.2,0.2,0.0,0.008333333333333333,30.2,12.9,19.84722222222222,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-28,15.1,12.7,13.181597222222223,85.4,41.2,71.02152777777776,0.0,0.0,0.0,0.0,29.8,13.5,20.316666666666666,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-29,15.1,12.7,13.187847222222224,85.5,38.0,70.85069444444444,0.0,0.0,0.0,0.0,30.7,14.0,20.92465277777778,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-30,15.3,12.7,13.180555555555557,85.1,40.4,70.56354166666668,0.0,0.0,0.0,0.0,30.8,14.4,21.329513888888886,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-01-31,15.2,12.7,13.197569444444445,85.4,41.9,70.6861111111111,0.0,0.0,0.0,0.0,31.2,14.7,21.64479166666667,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-02-01,15.3,12.7,13.202083333333334,85.3,28.7,66.42604166666666,0.0,0.0,0.0,0.0,35.0,15.3,22.911805555555556,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-02-02,15.2,12.7,13.151736111111111,84.8,23.5,64.428125,0.0,0.0,0.0,0.0,35.6,14.3,22.756944444444443,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-02-03,15.2,12.7,13.17048611111111,83.8,25.7,63.212152777777774,0.0,0.0,0.0,0.0,34.8,12.7,21.867708333333336,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-02-04,15.4,12.7,13.153125000000001,83.2,28.2,62.931250000000006,0.0,0.0,0.0,0.0,31.8,12.5,21.04513888888889,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-02-05,14.9,12.7,13.187152777777778,82.4,20.5,61.94305555555555,0.0,0.0,0.0,0.0,32.0,12.7,20.711111111111112,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-06,15.2,12.7,13.178819444444445,82.6,26.6,61.4361111111111,0.0,0.0,0.0,0.0,31.0,11.0,20.068055555555556,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-02-07,14.7,12.7,13.14965277777778,82.2,20.1,59.647916666666674,0.0,0.0,0.0,0.0,31.8,11.9,20.52847222222222,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-08,15.4,12.6,13.165624999999999,81.3,24.6,59.15069444444445,0.0,0.0,0.0,0.0,30.5,11.0,19.88888888888889,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-02-09,15.1,12.7,13.182291666666666,81.4,24.3,59.57569444444443,0.0,0.0,0.0,0.0,32.2,11.3,20.367013888888888,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-02-10,15.3,12.7,13.173958333333333,79.9,28.4,60.42986111111111,0.0,0.0,0.0,0.0,33.1,13.0,21.391666666666666,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-02-11,15.0,12.7,13.149999999999999,81.1,34.8,64.31493055555556,0.0,0.0,0.0,0.0,31.4,13.5,21.37083333333333,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-12,15.2,12.7,13.187152777777778,83.1,32.0,62.82743055555555,0.0,0.0,0.0,0.0,30.9,13.2,21.450347222222224,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-02-13,15.3,12.7,13.191666666666668,81.8,33.8,63.11736111111111,0.0,0.0,0.0,0.0,32.1,13.3,21.671875,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-02-14,15.1,12.7,13.194444444444445,80.6,32.8,62.483333333333334,0.0,0.0,0.0,0.0,32.1,15.3,22.622569444444444,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-02-15,15.3,12.7,13.202083333333333,80.9,35.6,62.602777777777774,0.0,0.0,0.0,0.0,32.1,14.6,22.466666666666665,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-02-16,15.3,12.7,13.167361111111113,81.6,39.7,63.530208333333334,0.0,0.0,0.0,0.0,33.5,15.0,23.53402777777778,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-02-17,15.2,12.7,13.194791666666667,80.9,28.2,60.90138888888888,0.0,0.0,0.0,0.0,34.2,16.4,24.137152777777775,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-02-18,15.3,12.7,13.16875,75.9,28.5,60.34930555555555,0.0,0.0,0.0,0.0,35.3,17.5,24.38993055555555,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-02-19,14.6,12.7,13.179861111111112,79.4,31.3,59.24722222222221,0.0,0.0,0.0,0.0,32.0,16.9,23.981250000000003,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-02-20,15.3,12.7,13.179861111111112,77.7,46.9,64.4190972222222,0.0,0.0,0.0,0.0,29.8,16.7,23.02777777777778,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-02-21,15.3,12.7,13.218055555555557,82.0,43.4,65.35590277777777,0.0,0.0,0.0,0.0,30.9,16.6,23.363541666666666,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-02-22,15.0,12.7,13.193055555555556,82.5,36.7,63.64409722222222,0.0,0.0,0.0,0.0,33.4,15.7,23.644444444444446,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-23,14.6,12.7,13.182986111111111,80.0,20.6,56.944791666666674,0.0,0.0,0.0,0.0,33.8,16.0,24.024652777777778,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-02-24,14.9,12.7,13.18263888888889,78.0,27.4,57.91388888888889,0.0,0.0,0.0,0.0,34.3,15.7,24.211458333333333,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-02-25,15.2,12.7,13.195486111111112,78.2,23.1,54.813194444444434,0.0,0.0,0.0,0.0,35.2,15.9,24.465625000000003,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-02-26,14.9,12.7,13.182986111111111,76.0,25.1,54.976388888888884,0.0,0.0,0.0,0.0,34.6,14.7,23.77604166666667,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-02-27,15.2,12.7,13.177777777777777,76.8,24.8,54.424305555555556,0.0,0.0,0.0,0.0,34.8,14.8,24.08888888888889,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-02-28,15.2,12.7,13.170833333333333,77.1,28.2,56.92291666666668,0.0,0.0,0.0,0.0,35.0,15.5,24.31875,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-03-01,15.0,12.7,13.176041666666666,77.7,25.0,56.064930555555556,0.0,0.0,0.0,0.0,36.0,16.6,25.16909722222222,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-03-02,15.2,12.7,13.199305555555556,74.7,26.0,55.78819444444444,0.0,0.0,0.0,0.0,36.5,16.9,25.29756944444445,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-03-03,15.1,12.7,13.182291666666666,75.2,29.6,54.69756944444444,0.0,0.0,0.0,0.0,35.6,17.0,25.52013888888889,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-03-04,15.2,12.7,13.205208333333333,74.8,24.8,52.672222222222224,0.0,0.0,0.0,0.0,35.4,15.8,25.02048611111111,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-03-05,14.9,12.7,13.183680555555558,75.8,23.7,51.346180555555556,0.0,0.0,0.0,0.0,35.3,14.9,24.655902777777776,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-03-06,15.2,12.6,13.211805555555555,75.0,19.6,49.7954861111111,0.0,0.0,0.0,0.0,35.1,15.0,24.447569444444444,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-03-07,14.5,12.7,13.188194444444443,74.8,24.5,52.50868055555556,0.0,0.0,0.0,0.0,35.6,15.5,24.78298611111111,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-03-08,15.2,12.7,13.197569444444445,74.4,29.8,53.72083333333333,0.0,0.0,0.0,0.0,35.2,17.0,25.608333333333334,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-03-09,14.6,12.7,13.180208333333333,74.4,25.6,53.15347222222223,0.0,0.0,0.0,0.0,35.2,16.3,25.535416666666663,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-03-10,14.9,12.7,13.175694444444444,75.7,28.5,54.67673611111112,0.0,0.0,0.0,0.0,34.2,16.8,25.375347222222224,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-03-11,14.8,12.7,13.198611111111111,72.0,36.6,54.30243055555555,0.0,0.0,0.0,0.0,34.5,19.3,26.460416666666667,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-03-12,14.9,12.7,13.194444444444445,73.9,22.8,52.13784722222223,0.0,0.0,0.0,0.0,35.4,16.7,25.88819444444444,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-03-13,14.9,12.6,13.191666666666666,71.4,26.7,51.202777777777776,0.0,0.0,0.0,0.0,35.8,16.9,25.73194444444444,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-03-14,15.1,12.7,13.186805555555557,71.0,20.7,50.519097222222214,0.0,0.0,0.0,0.0,37.4,16.8,26.064930555555556,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-03-15,14.8,12.7,13.176041666666666,69.1,31.6,54.12847222222223,0.0,0.0,0.0,0.0,35.3,18.1,25.955555555555556,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-03-16,14.7,12.7,13.189583333333333,73.6,22.3,51.722569444444446,0.0,0.0,0.0,0.0,36.6,18.0,26.465625000000003,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-03-17,15.3,12.7,13.207291666666668,69.5,22.7,50.26805555555555,0.0,0.0,0.0,0.0,37.5,18.1,26.979861111111113,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-03-18,14.7,12.7,13.197569444444447,67.3,29.3,51.89131944444444,0.0,0.0,0.0,0.0,37.1,19.0,27.31597222222222,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-03-19,15.2,12.7,13.198611111111113,72.0,25.1,48.59965277777778,0.0,0.0,0.0,0.0,38.0,18.5,27.51111111111111,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-03-20,15.0,12.7,13.184722222222222,68.5,21.9,47.55173611111112,0.0,0.0,0.0,0.0,37.5,17.0,26.53159722222222,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-03-21,14.4,12.7,13.135069444444444,68.0,29.8,52.670138888888886,0.0,0.0,0.0,0.0,35.5,17.4,25.803819444444443,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-03-22,14.9,12.7,13.179861111111112,72.1,35.9,59.701388888888886,0.0,0.0,0.0,0.0,35.1,17.8,25.366319444444443,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-03-23,15.1,12.7,13.199305555555556,72.1,41.3,60.68819444444445,0.0,0.0,0.0,0.0,33.6,23.2,26.99652777777778,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-03-24,15.1,12.7,13.178472222222222,75.9,49.6,64.56354166666667,170.8,16.8,0.0,7.116666666666667,32.4,19.8,24.95486111111111,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-03-25,15.1,12.7,13.196527777777778,79.9,34.3,59.17986111111111,1.4,1.4,0.0,0.05833333333333333,34.2,18.1,25.763888888888886,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-03-26,15.1,12.7,13.229861111111113,75.5,28.5,55.85069444444444,0.0,0.0,0.0,0.0,36.3,19.2,26.774652777777778,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-03-27,14.9,12.7,13.202083333333334,73.9,24.6,52.41284722222222,0.0,0.0,0.0,0.0,37.3,18.6,26.969791666666666,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-03-28,14.9,12.7,13.196874999999999,71.6,36.1,55.32291666666667,0.0,0.0,0.0,0.0,36.5,19.3,27.405555555555555,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-03-29,15.1,12.7,13.194444444444445,70.0,28.7,52.50868055555556,0.0,0.0,0.0,0.0,37.6,20.8,28.452777777777783,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-03-30,14.9,12.7,13.215277777777779,72.5,22.0,48.395833333333336,0.0,0.0,0.0,0.0,38.4,20.6,28.96631944444444,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-03-31,15.3,12.7,13.211805555555555,67.9,19.7,46.911458333333336,0.0,0.0,0.0,0.0,38.0,18.4,27.795486111111114,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-04-01,15.2,12.7,13.215972222222222,67.7,28.5,51.8125,0.0,0.0,0.0,0.0,37.7,19.8,28.22013888888889,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-04-02,14.7,12.7,13.174305555555556,71.7,30.3,54.54097222222223,0.0,0.0,0.0,0.0,37.2,19.9,27.710069444444443,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-04-03,14.8,12.7,13.173958333333333,69.7,35.2,54.119791666666664,21.4,2.4,0.0,0.8916666666666666,36.6,19.9,27.670486111111114,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-04-04,14.8,12.7,13.128819444444444,80.6,47.7,65.46909722222223,380.99999999999994,50.40000000000001,0.0,15.875000000000002,35.0,19.7,24.489583333333332,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-04-05,14.9,12.7,13.192708333333334,83.6,50.7,71.97638888888888,1610.6,76.8,5.200000000000001,67.1083333333333,31.0,18.6,24.04965277777778,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-04-06,15.0,12.7,13.200000000000001,83.3,37.0,69.21701388888889,829.6,108.0,0.0,34.56666666666667,34.6,19.2,25.22222222222222,0,0,0,0,1,1,anomaly,red,0,1,0
CM-LS-002,2014-04-07,14.9,12.7,13.209027777777777,81.0,40.9,63.6392361111111,9.0,9.0,0.0,0.375,34.1,19.3,26.40173611111111,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-04-08,15.1,12.7,13.221180555555556,78.8,33.7,59.64340277777779,0.0,0.0,0.0,0.0,36.1,21.2,28.412152777777774,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-04-09,15.4,12.7,13.223263888888889,80.3,40.4,62.504166666666656,0.0,0.0,0.0,0.0,36.2,21.0,28.384375,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-04-10,15.3,12.7,13.190277777777778,76.2,37.2,60.24270833333334,0.0,0.0,0.0,0.0,37.2,23.1,29.38993055555556,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-04-11,14.7,12.7,13.162847222222222,80.6,42.1,66.22673611111112,385.0,45.599999999999994,0.0,16.041666666666664,37.1,20.9,27.493055555555557,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-04-12,14.9,12.7,13.18923611111111,81.6,38.6,66.23888888888888,121.60000000000001,21.600000000000005,0.0,5.066666666666667,37.3,21.3,26.989583333333332,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-04-13,14.7,12.7,13.166319444444445,80.9,36.1,62.55972222222221,1.8,1.8,0.0,0.075,38.3,21.2,28.031597222222224,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-04-14,15.2,12.7,13.196180555555555,78.0,37.8,60.45590277777779,0.0,0.0,0.0,0.0,37.7,21.4,28.528472222222224,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-04-15,14.9,12.7,13.202430555555557,79.1,45.6,64.77673611111112,0.0,0.0,0.0,0.0,35.4,22.1,27.876041666666666,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-04-16,15.3,12.7,13.205208333333335,79.6,40.1,63.21111111111111,0.0,0.0,0.0,0.0,36.9,22.0,28.576041666666672,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-04-17,15.3,12.7,13.237152777777778,77.6,39.4,65.09409722222222,0.0,0.0,0.0,0.0,37.3,22.2,28.473263888888887,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-04-18,15.2,12.7,13.245486111111111,78.1,30.2,57.48784722222222,0.0,0.0,0.0,0.0,39.8,23.0,30.696875000000002,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-04-19,15.1,12.7,13.216666666666667,75.9,33.9,59.56736111111112,0.0,0.0,0.0,0.0,38.8,23.4,30.504513888888894,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-04-20,15.3,12.7,13.185069444444444,75.5,40.3,60.923611111111114,0.0,0.0,0.0,0.0,38.1,24.1,30.33298611111111,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-04-21,15.2,12.7,13.218055555555557,75.1,44.2,62.549305555555556,0.0,0.0,0.0,0.0,37.6,23.8,30.073611111111106,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-04-22,14.9,12.7,13.20972222222222,77.0,41.9,63.77256944444444,0.0,0.0,0.0,0.0,38.1,24.4,30.18333333333333,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-04-23,15.3,12.7,13.20486111111111,75.0,45.1,62.46215277777779,0.0,0.0,0.0,0.0,38.3,24.5,30.42986111111111,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-04-24,14.9,12.7,13.247916666666665,77.2,34.3,57.915625000000006,0.0,0.0,0.0,0.0,39.4,23.9,31.38715277777778,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-04-25,14.8,12.7,13.2375,73.7,36.6,59.03888888888889,0.0,0.0,0.0,0.0,38.2,24.6,30.686458333333334,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-04-26,14.8,12.7,13.205902777777778,76.2,32.9,60.3763888888889,0.0,0.0,0.0,0.0,39.3,22.7,29.43680555555555,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-04-27,14.7,12.7,13.201736111111112,77.9,44.2,63.39861111111111,0.0,0.0,0.0,0.0,36.7,22.0,28.403125000000003,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-04-28,15.3,12.7,13.204166666666666,81.3,37.8,65.46631944444445,2316.4,300.0,0.0,96.51666666666667,37.6,20.7,28.01458333333333,0,1,0,0,1,1,anomaly,red,1,1,0
CM-LS-002,2014-04-29,15.0,12.7,13.205555555555556,81.9,49.2,70.08402777777778,70.0,25.0,0.0,2.9166666666666665,35.2,22.1,27.42673611111111,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-04-30,14.9,12.7,13.155902777777778,82.9,53.9,75.21770833333332,534.2,60.0,0.0,22.258333333333336,33.9,21.5,25.00972222222222,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-05-01,14.8,12.7,13.178819444444446,83.6,54.5,73.2045138888889,57.8,5.0,0.0,2.408333333333333,32.6,21.5,25.884375000000002,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-05-02,14.9,12.7,13.233333333333333,82.8,45.1,68.26388888888889,49.199999999999996,2.4,0.0,2.05,35.1,21.9,27.536458333333336,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-05-03,14.6,12.7,13.13888888888889,83.1,59.4,73.6875,2134.2,115.19999999999997,0.0,88.92499999999997,33.5,22.2,26.482291666666665,0,0,0,0,1,1,anomaly,red,0,1,0
CM-LS-002,2014-05-04,15.4,12.7,13.21701388888889,78.9,51.0,71.69513888888889,9.6,9.6,0.0,0.39999999999999997,33.8,22.9,26.98090277777778,0,1,0,0,0,1,anomaly,red,0,0,0
CM-LS-002,2014-05-05,15.5,12.7,13.233333333333333,82.7,51.2,69.37569444444443,47.599999999999994,2.4,0.0,1.9833333333333332,34.3,23.0,27.865624999999998,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-05-06,14.9,12.7,13.189930555555556,81.3,51.2,72.66979166666667,112.19999999999997,19.2,0.0,4.675,34.4,21.7,26.312847222222224,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-05-07,14.7,12.7,13.167708333333334,82.5,61.3,74.928125,209.8,21.600000000000005,0.0,8.741666666666667,32.7,22.9,26.24548611111111,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-05-08,14.7,12.7,13.21076388888889,84.1,49.6,70.95555555555555,54.599999999999994,2.4,0.0,2.275,34.5,22.2,27.865972222222222,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-05-09,14.9,12.7,13.234027777777778,75.2,40.3,62.761458333333344,0.2,0.2,0.0,0.008333333333333333,36.8,25.3,29.70243055555555,0,0,0,0,0,0,normal,blue,1,0,0
CM-LS-002,2014-05-10,15.1,12.7,13.241666666666667,81.7,50.0,69.00937499999999,138.6,24.0,0.0,5.7749999999999995,35.4,24.0,27.87534722222222,0,1,0,0,0,1,anomaly,red,1,0,0
CM-LS-002,2014-05-11,15.3,12.7,13.231250000000001,82.2,45.5,66.05381944444444,53.599999999999994,2.4,0.0,2.233333333333333,37.4,23.8,29.904166666666665,0,1,0,0,0,1,anomaly,red,1,0,0
