station,DateTime,BatteryVoltage_max,BatteryVoltage_min,BatteryVoltage_mean,Humidity_max,Humidity_min,Humidity_mean,Rain_sum,Rain_max,Rain_min,Rain_mean,Temperature_max,Temperature_min,Temperature_mean,rain_stuck,batt_error,temp_error,humid_error,rain_error,error_state,error_label,error_color,kmeans_AE_labels,kmeans_tsne_labels,kmeans_umap_labels
CM-LS-002,2014-01-31,14.091666666666667,12.700000000000001,13.197569444444445,85.34999999999998,43.30833333333333,70.68611111111112,0.0,0.0,0.0,0.0,30.383333333333336,14.808333333333332,21.644791666666663,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-01,14.108333333333333,12.700000000000001,13.202083333333334,85.23333333333335,30.95833333333334,66.42604166666668,0.0,0.0,0.0,0.0,34.025,15.433333333333335,22.911805555555556,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-02,13.908333333333331,12.700000000000001,13.151736111111111,84.58333333333334,25.46666666666667,64.42812500000001,0.0,0.0,0.0,0.0,35.01666666666667,14.683333333333337,22.756944444444443,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-03,14.149999999999999,12.700000000000001,13.170486111111112,83.47500000000001,27.525000000000002,63.21215277777778,0.0,0.0,0.0,0.0,34.13333333333333,13.100000000000001,21.867708333333336,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-04,14.049999999999999,12.700000000000001,13.153125000000001,83.05000000000003,30.325000000000003,62.931250000000006,0.0,0.0,0.0,0.0,31.416666666666668,12.633333333333335,21.04513888888889,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-05,14.124999999999998,12.700000000000001,13.187152777777778,82.18333333333332,24.866666666666664,61.94305555555555,0.0,0.0,0.0,0.0,31.216666666666665,12.891666666666667,20.711111111111112,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-06,14.075000000000003,12.700000000000001,13.178819444444445,82.14166666666667,27.549999999999997,61.43611111111111,0.0,0.0,0.0,0.0,30.425000000000008,11.491666666666665,20.068055555555556,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-07,13.991666666666667,12.700000000000001,13.14965277777778,81.675,21.991666666666664,59.64791666666667,0.0,0.0,0.0,0.0,31.241666666666664,12.466666666666667,20.528472222222224,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-08,13.958333333333334,12.683333333333335,13.165625,80.63333333333334,26.75833333333333,59.15069444444445,0.0,0.0,0.0,0.0,30.041666666666675,11.316666666666665,19.88888888888889,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-09,14.116666666666667,12.700000000000001,13.182291666666666,80.83333333333333,25.933333333333334,59.575694444444444,0.0,0.0,0.0,0.0,31.033333333333335,11.950000000000003,20.367013888888888,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-10,13.924999999999997,12.700000000000001,13.173958333333331,79.60833333333332,30.29166666666666,60.42986111111111,0.0,0.0,0.0,0.0,31.958333333333332,13.091666666666667,21.391666666666666,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-11,13.791666666666666,12.700000000000001,13.15,80.65833333333332,36.90833333333334,64.31493055555556,0.0,0.0,0.0,0.0,30.741666666666664,13.9,21.370833333333334,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-12,13.975,12.700000000000001,13.187152777777778,82.71666666666665,32.675000000000004,62.827430555555544,0.0,0.0,0.0,0.0,30.358333333333334,13.441666666666668,21.450347222222224,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-13,13.908333333333331,12.700000000000001,13.191666666666668,81.25833333333334,35.16666666666667,63.11736111111111,0.0,0.0,0.0,0.0,30.683333333333334,13.600000000000001,21.671875,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-14,13.941666666666668,12.700000000000001,13.194444444444443,80.34999999999998,33.875,62.48333333333333,0.0,0.0,0.0,0.0,31.525000000000002,15.5,22.622569444444448,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-15,14.166666666666664,12.700000000000001,13.202083333333334,80.70000000000002,36.883333333333326,62.60277777777777,0.0,0.0,0.0,0.0,31.29166666666667,14.758333333333331,22.46666666666667,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-16,13.841666666666663,12.700000000000001,13.167361111111113,80.96666666666667,43.0,63.53020833333333,0.0,0.0,0.0,0.0,32.0,15.258333333333333,23.53402777777778,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-02-17,13.941666666666665,12.700000000000001,13.194791666666667,80.57499999999999,32.13333333333333,60.901388888888896,0.0,0.0,0.0,0.0,33.575,16.625,24.137152777777775,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-02-18,14.024999999999999,12.700000000000001,13.168750000000001,75.0,31.924999999999997,60.34930555555556,0.0,0.0,0.0,0.0,33.80833333333333,17.866666666666664,24.389930555555555,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-02-19,13.908333333333333,12.700000000000001,13.179861111111114,78.59166666666667,32.16666666666667,59.24722222222223,0.0,0.0,0.0,0.0,31.508333333333336,17.083333333333332,23.981250000000003,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-02-20,13.991666666666665,12.700000000000001,13.179861111111114,77.35833333333333,48.26666666666666,64.41909722222222,0.0,0.0,0.0,0.0,29.316666666666666,16.858333333333334,23.027777777777775,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-21,14.083333333333334,12.700000000000001,13.218055555555557,81.43333333333332,44.541666666666664,65.35590277777777,0.0,0.0,0.0,0.0,30.51666666666667,17.03333333333333,23.363541666666663,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-02-22,13.966666666666667,12.700000000000001,13.193055555555555,81.91666666666667,38.025,63.64409722222223,0.0,0.0,0.0,0.0,32.300000000000004,16.150000000000002,23.644444444444446,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-02-23,13.833333333333336,12.700000000000001,13.182986111111113,79.51666666666667,23.374999999999996,56.94479166666667,0.0,0.0,0.0,0.0,33.36666666666667,16.15,24.024652777777778,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-02-24,13.866666666666667,12.700000000000001,13.182638888888889,77.78333333333332,28.65833333333333,57.913888888888884,0.0,0.0,0.0,0.0,33.916666666666664,15.858333333333334,24.211458333333336,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-02-25,13.991666666666667,12.700000000000001,13.195486111111114,77.075,23.85833333333333,54.813194444444434,0.0,0.0,0.0,0.0,34.45,16.283333333333335,24.465625,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-02-26,13.924999999999999,12.700000000000001,13.182986111111111,75.26666666666667,26.28333333333333,54.97638888888889,0.0,0.0,0.0,0.0,33.94166666666666,15.216666666666667,23.776041666666668,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-02-27,13.924999999999999,12.700000000000001,13.177777777777779,76.03333333333335,26.01666666666667,54.424305555555556,0.0,0.0,0.0,0.0,34.09166666666667,15.08333333333333,24.08888888888889,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-02-28,13.924999999999999,12.700000000000001,13.170833333333334,76.59166666666665,29.308333333333337,56.92291666666667,0.0,0.0,0.0,0.0,34.25833333333334,15.624999999999998,24.318749999999998,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-01,13.883333333333333,12.700000000000001,13.176041666666668,77.075,26.683333333333337,56.064930555555556,0.0,0.0,0.0,0.0,35.641666666666666,16.666666666666664,25.169097222222224,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-02,13.991666666666665,12.700000000000001,13.199305555555554,74.025,27.741666666666664,55.788194444444436,0.0,0.0,0.0,0.0,35.46666666666666,17.1,25.297569444444445,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-03,13.891666666666667,12.700000000000001,13.182291666666666,74.12500000000001,30.808333333333337,54.69756944444445,0.0,0.0,0.0,0.0,35.01666666666667,17.266666666666662,25.52013888888889,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-04,14.033333333333333,12.700000000000001,13.205208333333333,73.80000000000001,25.941666666666666,52.67222222222222,0.0,0.0,0.0,0.0,34.916666666666664,16.166666666666668,25.02048611111111,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-05,13.908333333333333,12.700000000000001,13.183680555555554,74.56666666666666,24.35833333333333,51.346180555555556,0.0,0.0,0.0,0.0,34.78333333333334,15.408333333333333,24.65590277777778,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-06,13.916666666666666,12.691666666666665,13.211805555555557,73.03333333333333,20.866666666666667,49.79548611111111,0.0,0.0,0.0,0.0,34.51666666666667,15.424999999999999,24.447569444444444,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-07,13.866666666666667,12.700000000000001,13.188194444444447,73.75833333333333,25.733333333333334,52.50868055555555,0.0,0.0,0.0,0.0,35.074999999999996,15.833333333333334,24.782986111111114,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-08,13.975,12.700000000000001,13.197569444444445,72.85833333333333,30.808333333333337,53.72083333333333,0.0,0.0,0.0,0.0,34.88333333333333,17.39166666666667,25.608333333333334,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-09,13.925000000000002,12.700000000000001,13.180208333333335,72.69166666666668,27.566666666666666,53.15347222222223,0.0,0.0,0.0,0.0,34.541666666666664,16.76666666666667,25.535416666666663,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-10,13.916666666666666,12.700000000000001,13.175694444444446,74.325,30.116666666666664,54.676736111111104,0.0,0.0,0.0,0.0,33.69166666666667,17.425,25.37534722222222,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-11,13.950000000000001,12.700000000000001,13.198611111111113,70.47500000000001,37.88333333333333,54.30243055555556,0.0,0.0,0.0,0.0,33.95833333333333,19.499999999999996,26.460416666666664,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-12,13.833333333333334,12.700000000000001,13.194444444444445,73.47500000000001,24.816666666666666,52.13784722222223,0.0,0.0,0.0,0.0,35.091666666666676,17.0,25.88819444444444,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-13,13.9,12.691666666666668,13.191666666666668,70.56666666666666,27.45833333333333,51.20277777777778,0.0,0.0,0.0,0.0,35.31666666666667,17.083333333333332,25.73194444444444,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-14,13.991666666666665,12.700000000000001,13.186805555555557,70.11666666666666,21.974999999999998,50.51909722222223,0.0,0.0,0.0,0.0,36.9,17.16666666666666,26.06493055555556,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-15,13.924999999999999,12.700000000000001,13.176041666666668,67.50833333333334,32.63333333333333,54.12847222222223,0.0,0.0,0.0,0.0,34.98333333333333,18.566666666666666,25.955555555555552,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-16,13.85,12.700000000000001,13.189583333333333,71.78333333333333,24.233333333333334,51.722569444444446,0.0,0.0,0.0,0.0,35.925000000000004,18.308333333333334,26.465625,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-17,14.149999999999999,12.700000000000001,13.207291666666668,68.53333333333335,24.23333333333333,50.268055555555556,0.0,0.0,0.0,0.0,37.208333333333336,18.46666666666667,26.97986111111111,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-18,13.949999999999998,12.700000000000001,13.197569444444445,66.62499999999999,30.858333333333334,51.89131944444444,0.0,0.0,0.0,0.0,36.541666666666664,19.224999999999998,27.315972222222225,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-19,13.883333333333333,12.700000000000001,13.198611111111111,70.70833333333333,27.50833333333333,48.59965277777778,0.0,0.0,0.0,0.0,37.425,18.558333333333334,27.51111111111111,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-20,13.883333333333333,12.700000000000001,13.184722222222225,67.06666666666665,22.88333333333333,47.551736111111104,0.0,0.0,0.0,0.0,36.90833333333334,17.608333333333338,26.531597222222228,0,0,0,0,0,0,normal,blue,0,1,1
CM-LS-002,2014-03-21,13.766666666666666,12.700000000000001,13.135069444444445,67.39166666666667,30.883333333333336,52.67013888888889,0.0,0.0,0.0,0.0,35.033333333333324,17.84166666666667,25.803819444444446,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-22,14.033333333333331,12.700000000000001,13.179861111111114,70.95,40.59166666666666,59.701388888888886,0.0,0.0,0.0,0.0,34.64166666666667,18.075,25.366319444444446,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-23,13.95833333333333,12.708333333333336,13.199305555555554,71.625,43.05000000000001,60.68819444444444,0.0,0.0,0.0,0.0,33.23333333333333,23.483333333333334,26.996527777777775,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-24,13.908333333333333,12.708333333333336,13.178472222222224,75.40833333333335,51.816666666666684,64.56354166666667,170.8,16.8,0.0,7.116666666666667,31.749999999999996,19.95,24.95486111111111,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-25,13.858333333333334,12.700000000000001,13.19652777777778,79.34166666666665,36.300000000000004,59.17986111111111,1.4,1.4,0.0,0.05833333333333333,33.658333333333324,18.308333333333334,25.763888888888886,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-26,13.983333333333333,12.700000000000001,13.229861111111113,74.85833333333333,29.991666666666664,55.85069444444445,0.0,0.0,0.0,0.0,35.625,19.399999999999995,26.774652777777778,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-27,13.966666666666667,12.700000000000001,13.202083333333334,72.83333333333333,25.483333333333334,52.41284722222222,0.0,0.0,0.0,0.0,36.675,19.0,26.969791666666666,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-28,13.949999999999998,12.700000000000001,13.196875,69.79166666666667,36.71666666666667,55.322916666666664,0.0,0.0,0.0,0.0,36.05,19.59166666666667,27.405555555555555,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-29,13.950000000000001,12.716666666666667,13.194444444444443,69.23333333333333,31.333333333333332,52.50868055555555,0.0,0.0,0.0,0.0,37.13333333333333,21.016666666666666,28.45277777777778,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-30,13.883333333333333,12.716666666666667,13.215277777777779,71.73333333333333,23.925,48.395833333333336,0.0,0.0,0.0,0.0,37.85833333333333,20.825000000000006,28.966319444444448,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-03-31,13.825000000000001,12.700000000000001,13.211805555555557,66.52499999999999,22.016666666666666,46.911458333333336,0.0,0.0,0.0,0.0,37.61666666666667,18.974999999999998,27.795486111111114,0,0,0,0,0,0,normal,blue,0,1,1
CM-LS-002,2014-04-01,13.958333333333329,12.700000000000001,13.215972222222225,66.35833333333333,31.100000000000005,51.8125,0.0,0.0,0.0,0.0,37.358333333333334,20.191666666666666,28.220138888888886,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-04-02,13.774999999999999,12.700000000000001,13.174305555555557,70.875,33.35,54.54097222222222,0.0,0.0,0.0,0.0,35.75000000000001,20.183333333333334,27.710069444444443,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-04-03,13.808333333333332,12.700000000000001,13.173958333333333,68.9,36.84166666666667,54.119791666666664,21.4,2.4,0.0,0.8916666666666666,35.775,20.191666666666666,27.670486111111114,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-04-04,13.75,12.700000000000001,13.128819444444446,80.46666666666665,49.94166666666666,65.46909722222222,381.00000000000006,50.40000000000001,0.0,15.875000000000002,33.75,20.008333333333333,24.489583333333332,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-04-05,13.899999999999999,12.700000000000001,13.192708333333334,83.37500000000001,52.92499999999999,71.97638888888889,1610.5999999999995,76.8,5.200000000000001,67.1083333333333,30.191666666666666,18.775000000000002,24.04965277777778,0,0,0,0,0,0,normal,blue,0,0,0
CM-LS-002,2014-04-06,13.908333333333331,12.708333333333334,13.200000000000001,83.19999999999999,41.94166666666667,69.21701388888889,829.6,108.0,0.0,34.56666666666667,33.550000000000004,20.641666666666666,25.222222222222218,0,0,0,0,1,1,anomaly,red,0,0,0
CM-LS-002,2014-04-07,13.816666666666665,12.700000000000001,13.209027777777777,80.36666666666666,41.91666666666667,63.63923611111111,9.0,9.0,0.0,0.375,33.61666666666667,19.650000000000002,26.40173611111111,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-04-08,13.916666666666666,12.716666666666667,13.221180555555556,77.63333333333333,35.19166666666666,59.64340277777777,0.0,0.0,0.0,0.0,35.6,21.650000000000002,28.412152777777777,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-04-09,13.883333333333333,12.708333333333334,13.223263888888889,79.97500000000001,41.86666666666667,62.50416666666667,0.0,0.0,0.0,0.0,35.791666666666664,21.23333333333333,28.384375000000002,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-04-10,13.858333333333334,12.766666666666666,13.19027777777778,74.70833333333334,39.975,60.24270833333333,0.0,0.0,0.0,0.0,36.70000000000001,23.408333333333335,29.389930555555555,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-04-11,13.85,12.700000000000001,13.162847222222224,77.31666666666668,45.24166666666667,66.22673611111111,384.99999999999994,45.599999999999994,0.0,16.041666666666664,36.35,23.28333333333333,27.493055555555554,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-04-12,13.958333333333334,12.700000000000001,13.189236111111112,81.39999999999999,40.25000000000001,66.2388888888889,121.60000000000002,21.600000000000005,0.0,5.066666666666667,36.76666666666667,21.416666666666668,26.989583333333332,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-04-13,13.975000000000001,12.700000000000001,13.166319444444445,80.40833333333335,37.28333333333333,62.55972222222223,1.8,1.8,0.0,0.075,37.4,21.475000000000005,28.031597222222228,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-04-14,14.008333333333333,12.716666666666667,13.196180555555557,77.29166666666666,38.725,60.45590277777779,0.0,0.0,0.0,0.0,37.050000000000004,21.725000000000005,28.52847222222222,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-04-15,13.966666666666669,12.758333333333333,13.202430555555557,78.31666666666666,47.625,64.77673611111112,0.0,0.0,0.0,0.0,34.86666666666667,22.29166666666667,27.87604166666667,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-04-16,13.908333333333333,12.708333333333334,13.205208333333333,79.14166666666667,42.64166666666667,63.21111111111111,0.0,0.0,0.0,0.0,36.333333333333336,22.116666666666664,28.57604166666667,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-04-17,14.275,12.700000000000001,13.23715277777778,76.575,42.425,65.09409722222223,0.0,0.0,0.0,0.0,36.36666666666667,22.575,28.47326388888889,0,0,0,0,0,0,normal,blue,0,1,0
CM-LS-002,2014-04-18,13.891666666666666,12.75,13.245486111111113,77.68333333333334,33.9,57.48784722222223,0.0,0.0,0.0,0.0,38.483333333333334,23.025000000000002,30.696875000000002,0,0,0,0,0,0,normal,blue,0,1,0
